"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90428708812066616,0.07057595252990723,0.005467891693115234
"Perceptron",0.87600816247206292,0.1097869873046875,0.003237009048461914
"PassiveAggressiveClassifier",0.94702188006482979,0.031059980392456055,0.002974987030029297
"NearestCentroid",0.8034788245462402,0.04081416130065918,0.038916826248168945
"MultinomialNB",0.89075133109840265,0.0159299373626709,0.007215023040771484
"BernoulliNB",0.90542283679892677,0.022607803344726562,0.008165836334228516
"LinearSVC (L2 penalty)",0.94146022812923968,0.4242410659790039,0.0077130794525146484
"LinearSVC (L1 penalty)",0.94005299735013248,0.28960299491882324,0.002389192581176758
"LinearSVC (L1 feature select)",0.92388585430598791,0.24853801727294922,0.02585601806640625
"LogisticRegression (L2 penalty)",0.93881932021466896,0.1954960823059082,0.0038700103759765625
"LogisticRegression (L1 penalty)",0.92861860488746628,0.1842658519744873,0.004374027252197266
"LogisticRegression (L1-feature select)",0.8952201059866729,0.25879597663879395,0.03576207160949707
"SGD (L2 penalty)",0.947143945163747,0.1596689224243164,0.0036399364471435547
"SGD (L1 penalty)",0.92595247849242135,0.266679048538208,0.002629995346069336
"SGD (L1-feature select)",0.8992215442878182,0.15387797355651855,0.032029151916503906
