"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92228445689137839,0.051869869232177734,0.0019168853759765625
"Perceptron",0.89339613573007792,0.08345890045166016,0.0011439323425292969
"PassiveAggressiveClassifier",0.94455164009342929,0.024465084075927734,0.001271963119506836
"NearestCentroid",0.86253744116388531,0.026106834411621094,0.0078051090240478516
"MultinomialNB",0.89935016617887797,0.012101888656616211,0.0028541088104248047
"BernoulliNB",0.9044975296694342,0.014111042022705078,0.006932973861694336
"LinearSVC (L2 penalty)",0.94551508424982345,0.6820149421691895,0.0011360645294189453
"LinearSVC (L1 penalty)",0.93665910808767971,0.18822503089904785,0.0011508464813232422
"LinearSVC (L1 feature select)",0.92890176348020537,0.14146184921264648,0.006376028060913086
"LogisticRegression (L2 penalty)",0.93946062125786833,0.13319802284240723,0.0012521743774414062
"LogisticRegression (L1 penalty)",0.93242487415467545,0.14552903175354004,0.0013129711151123047
"LogisticRegression (L1-feature select)",0.92157571376942538,0.1832280158996582,0.007290840148925781
"SGD (L2 penalty)",0.94765196178084976,0.0852048397064209,0.0013241767883300781
"SGD (L1 penalty)",0.93517814606456851,0.18535614013671875,0.0011570453643798828
"SGD (L1-feature select)",0.91934982917486285,0.10976791381835938,0.00767207145690918
