"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91917999356015867,0.044487953186035156,0.0015590190887451172
"Perceptron",0.87084946017518838,0.0796058177947998,0.001188039779663086
"PassiveAggressiveClassifier",0.93624271737935572,0.027883052825927734,0.0013179779052734375
"NearestCentroid",0.87059366526279347,0.02433300018310547,0.007069110870361328
"MultinomialNB",0.8917394081328508,0.012927055358886719,0.0027399063110351562
"BernoulliNB",0.90121830754033605,0.016124963760375977,0.0051229000091552734
"LinearSVC (L2 penalty)",0.93657205240174668,0.704261064529419,0.0013010501861572266
"LinearSVC (L1 penalty)",0.93038146399696131,0.22418713569641113,0.0010981559753417969
"LinearSVC (L1 feature select)",0.92992444979743782,0.18746113777160645,0.00844883918762207
"LogisticRegression (L2 penalty)",0.92950536916485849,0.14789581298828125,0.0010919570922851562
"LogisticRegression (L1 penalty)",0.93153993961021142,0.16135287284851074,0.001119852066040039
"LogisticRegression (L1-feature select)",0.91647578076987524,0.19393301010131836,0.006821155548095703
"SGD (L2 penalty)",0.93625740709973981,0.09831905364990234,0.0013308525085449219
"SGD (L1 penalty)",0.93407014280242939,0.20770692825317383,0.001191854476928711
"SGD (L1-feature select)",0.9173993391947135,0.11527395248413086,0.01477503776550293
