"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91402615333820247,0.8665449619293213,0.01295781135559082
"Perceptron",0.87640607707012774,0.6979899406433105,0.013000011444091797
"PassiveAggressiveClassifier",0.93384807585966778,0.18953609466552734,0.011723995208740234
"NearestCentroid",0.69724159210120329,0.22202515602111816,0.0773169994354248
"MultinomialNB",0.88925254835465994,0.08919191360473633,0.03331899642944336
"BernoulliNB",0.8966596546853246,0.06799697875976562,0.03589606285095215
"LinearSVC (L2 penalty)",0.93643442208514505,7.708385944366455,0.013225078582763672
"LinearSVC (L1 penalty)",0.93053892215568867,2.5876801013946533,0.016262054443359375
"LinearSVC (L1 feature select)",0.91677871785854659,2.0745110511779785,0.13088488578796387
"LogisticRegression (L2 penalty)",0.92221934950100826,2.139371156692505,0.012149810791015625
"LogisticRegression (L1 penalty)",0.91786789738919872,1.385807991027832,0.01051783561706543
"LogisticRegression (L1-feature select)",0.89968661960685004,1.6285088062286377,0.12878990173339844
"SGD (L2 penalty)",0.90972127087833932,0.8208291530609131,0.017475128173828125
"SGD (L1 penalty)",0.90525302817932685,1.8273060321807861,0.011812925338745117
"SGD (L1-feature select)",0.83844443699657034,0.8510580062866211,0.09961295127868652
