"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88916835256164928,0.035867929458618164,0.0040628910064697266
"Perceptron",0.87757525688026017,0.08301305770874023,0.005706071853637695
"PassiveAggressiveClassifier",0.90052583075838888,0.03031015396118164,0.004010915756225586
"NearestCentroid",0.84521701808036909,0.020437955856323242,0.012980937957763672
"MultinomialNB",0.78241600287476798,0.007803201675415039,0.0053288936614990234
"BernoulliNB",0.81468018995133962,0.00851893424987793,0.005465030670166016
"LinearSVC (L2 penalty)",0.91877370417193438,0.268218994140625,0.001669168472290039
"LinearSVC (L1 penalty)",0.92782969885773614,0.1801748275756836,0.0020399093627929688
"LinearSVC (L1 feature select)",0.90960839087123802,0.18847393989562988,0.024985074996948242
"LogisticRegression (L2 penalty)",0.8932409579401015,0.1279749870300293,0.0014069080352783203
"LogisticRegression (L1 penalty)",0.91583377169910585,0.15676188468933105,0.003328084945678711
"LogisticRegression (L1-feature select)",0.88532635367250134,0.17769885063171387,0.009296894073486328
"SGD (L2 penalty)",0.92450638792102213,0.0932159423828125,0.00144195556640625
"SGD (L1 penalty)",0.92370358765470795,0.19389700889587402,0.002789020538330078
"SGD (L1-feature select)",0.90328457375555904,0.11150121688842773,0.0161740779876709
