"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92504317789291868,0.05467796325683594,0.002112865447998047
"Perceptron",0.88414604967220167,0.0978090763092041,0.0012099742889404297
"PassiveAggressiveClassifier",0.95098288210494253,0.03231000900268555,0.001127004623413086
"NearestCentroid",0.89306147924685342,0.03239583969116211,0.01324319839477539
"MultinomialNB",0.89599923246666024,0.02192401885986328,0.004621028900146484
"BernoulliNB",0.91131867028221347,0.01795506477355957,0.008090019226074219
"LinearSVC (L2 penalty)",0.9488754632685179,1.1543400287628174,0.0015981197357177734
"LinearSVC (L1 penalty)",0.94883862152725074,0.2655909061431885,0.0014269351959228516
"LinearSVC (L1 feature select)",0.9398315896912478,0.19192004203796387,0.01995706558227539
"LogisticRegression (L2 penalty)",0.94741706891239597,0.22581911087036133,0.0014719963073730469
"LogisticRegression (L1 penalty)",0.94420993744596438,0.20947480201721191,0.0011570453643798828
"LogisticRegression (L1-feature select)",0.93584286373660197,0.2528810501098633,0.008100032806396484
"SGD (L2 penalty)",0.95204008589835354,0.1370258331298828,0.003909111022949219
"SGD (L1 penalty)",0.94474913670526117,0.2715749740600586,0.0012950897216796875
"SGD (L1-feature select)",0.93602103418054339,0.1352548599243164,0.013515949249267578
