"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92601455778243091,0.06305909156799316,0.00557398796081543
"Perceptron",0.89063782531022173,0.1073758602142334,0.0010619163513183594
"PassiveAggressiveClassifier",0.94335389792484581,0.034822940826416016,0.0017600059509277344
"NearestCentroid",0.86187386452115222,0.034379005432128906,0.010370969772338867
"MultinomialNB",0.89729729729729713,0.023205995559692383,0.0027909278869628906
"BernoulliNB",0.88947147651006708,0.019173860549926758,0.0056498050689697266
"LinearSVC (L2 penalty)",0.94624741331449036,0.4263730049133301,0.0015070438385009766
"LinearSVC (L1 penalty)",0.94089142395638814,0.27151012420654297,0.0011680126190185547
"LinearSVC (L1 feature select)",0.93127744307158178,0.2376110553741455,0.01698589324951172
"LogisticRegression (L2 penalty)",0.93970701619121044,0.19185400009155273,0.0014967918395996094
"LogisticRegression (L1 penalty)",0.93256419419061709,0.1941840648651123,0.0011348724365234375
"LogisticRegression (L1-feature select)",0.92193308550185882,0.23609590530395508,0.012952804565429688
"SGD (L2 penalty)",0.9443818498412373,0.13640809059143066,0.004464864730834961
"SGD (L1 penalty)",0.93826655764513511,0.26990604400634766,0.0018630027770996094
"SGD (L1-feature select)",0.92436974789915971,0.143934965133667,0.010681867599487305
