"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.89843479978274832,0.07522797584533691,0.00292205810546875
"Perceptron",0.87353066137940805,0.10601305961608887,0.002271890640258789
"PassiveAggressiveClassifier",0.93135209404101593,0.035246849060058594,0.0014469623565673828
"NearestCentroid",0.75076201641266116,0.03209996223449707,0.008651971817016602
"MultinomialNB",0.87608396910391895,0.019546985626220703,0.00660395622253418
"BernoulliNB",0.88747813046738322,0.022738933563232422,0.0054590702056884766
"LinearSVC (L2 penalty)",0.93052007765403089,1.0595109462738037,0.0013580322265625
"LinearSVC (L1 penalty)",0.92265334217100903,0.2747218608856201,0.0013780593872070312
"LinearSVC (L1 feature select)",0.82681750124771258,0.21244001388549805,0.016072988510131836
"LogisticRegression (L2 penalty)",0.8354758682904827,0.20344805717468262,0.0013020038604736328
"LogisticRegression (L1 penalty)",0.83238731218697826,0.19842314720153809,0.001249074935913086
"LogisticRegression (L1-feature select)",0.81309577848388559,0.21836495399475098,0.00810098648071289
"SGD (L2 penalty)",0.92886640512079299,0.1174769401550293,0.0016078948974609375
"SGD (L1 penalty)",0.84675609088420456,0.2430558204650879,0.0014030933380126953
"SGD (L1-feature select)",0.82725279667210072,0.13996100425720215,0.0072329044342041016
