"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88916835256164928,0.06943488121032715,0.001560211181640625
"Perceptron",0.87757525688026017,0.08085799217224121,0.0015270709991455078
"PassiveAggressiveClassifier",0.90052583075838888,0.024686098098754883,0.006083965301513672
"NearestCentroid",0.84521701808036909,0.03991413116455078,0.01617288589477539
"MultinomialNB",0.78241600287476798,0.024786949157714844,0.0032629966735839844
"BernoulliNB",0.81468018995133962,0.023929834365844727,0.01259613037109375
"LinearSVC (L2 penalty)",0.91877370417193438,0.31604695320129395,0.0028820037841796875
"LinearSVC (L1 penalty)",0.92849730178497303,0.24859905242919922,0.007111072540283203
"LinearSVC (L1 feature select)",0.90960839087123802,0.3579750061035156,0.04249000549316406
"LogisticRegression (L2 penalty)",0.8932409579401015,0.16520094871520996,0.004266977310180664
"LogisticRegression (L1 penalty)",0.91591243948642387,0.17264389991760254,0.0013499259948730469
"LogisticRegression (L1-feature select)",0.88726797670241142,0.2104339599609375,0.018932819366455078
"SGD (L2 penalty)",0.92450638792102213,0.11449503898620605,0.004132986068725586
"SGD (L1 penalty)",0.92370358765470795,0.24540209770202637,0.006187915802001953
"SGD (L1-feature select)",0.90328457375555904,0.14896011352539062,0.012876033782958984
