"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.9114408253158689,0.05719113349914551,0.001007080078125
"Perceptron",0.87611571136681377,0.08324694633483887,0.0018579959869384766
"PassiveAggressiveClassifier",0.90811816701558501,0.0359950065612793,0.000965118408203125
"NearestCentroid",0.87075901648568044,0.04654192924499512,0.011914968490600586
"MultinomialNB",0.8477674190382728,0.027580976486206055,0.0046138763427734375
"BernoulliNB",0.85598873860089353,0.010881900787353516,0.008160114288330078
"LinearSVC (L2 penalty)",0.92166676038913564,0.3050220012664795,0.0028238296508789062
"LinearSVC (L1 penalty)",0.9143691391992812,0.2735331058502197,0.0010459423065185547
"LinearSVC (L1 feature select)",0.89668149161820043,0.2862701416015625,0.013633012771606445
"LogisticRegression (L2 penalty)",0.90783114992721992,0.15059399604797363,0.0010411739349365234
"LogisticRegression (L1 penalty)",0.90762321641748622,0.15798187255859375,0.0014069080352783203
"LogisticRegression (L1-feature select)",0.88622683819190373,0.20069599151611328,0.014965057373046875
"SGD (L2 penalty)",0.92355925440346576,0.1125950813293457,0.00156402587890625
"SGD (L1 penalty)",0.92103636261451127,0.2640860080718994,0.0009670257568359375
"SGD (L1-feature select)",0.90341855788566505,0.12156295776367188,0.028619050979614258
