"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.83494589797904606,0.040264129638671875,0.0012810230255126953
"Perceptron",0.86536559979182925,0.06793689727783203,0.0022139549255371094
"PassiveAggressiveClassifier",0.86631789848619778,0.023286104202270508,0.0013439655303955078
"NearestCentroid",0.80814790213661025,0.023294925689697266,0.020457983016967773
"MultinomialNB",0.75400841309516553,0.012542009353637695,0.009624004364013672
"BernoulliNB",0.7947840453150814,0.013944864273071289,0.008533954620361328
"LinearSVC (L2 penalty)",0.89875514238392895,0.27721118927001953,0.004385948181152344
"LinearSVC (L1 penalty)",0.88494716411472929,0.21715497970581055,0.0030019283294677734
"LinearSVC (L1 feature select)",0.84968556959207531,0.1531989574432373,0.007425069808959961
"LogisticRegression (L2 penalty)",0.83352481617647045,0.11204409599304199,0.0064239501953125
"LogisticRegression (L1 penalty)",0.85376152905878422,0.16290283203125,0.002379894256591797
"LogisticRegression (L1-feature select)",0.79839754919288319,0.20026516914367676,0.009521007537841797
"SGD (L2 penalty)",0.88135778811935395,0.09810900688171387,0.005097866058349609
"SGD (L1 penalty)",0.87760317546626088,0.19367384910583496,0.0031800270080566406
"SGD (L1-feature select)",0.83108571428571432,0.13225102424621582,0.012678861618041992
