"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90177514792899405,0.05100393295288086,0.0015950202941894531
"Perceptron",0.88366566794090307,0.08370304107666016,0.001074075698852539
"PassiveAggressiveClassifier",0.9045486429612043,0.02097487449645996,0.0010840892791748047
"NearestCentroid",0.86588630518083043,0.027774810791015625,0.022814035415649414
"MultinomialNB",0.81760130035992118,0.008426904678344727,0.004945039749145508
"BernoulliNB",0.83550282225550032,0.009439945220947266,0.009943008422851562
"LinearSVC (L2 penalty)",0.91970956540039983,0.2725369930267334,0.0012018680572509766
"LinearSVC (L1 penalty)",0.91920723735815502,0.19680094718933105,0.0011479854583740234
"LinearSVC (L1 feature select)",0.89737851662404078,0.16781401634216309,0.007375955581665039
"LogisticRegression (L2 penalty)",0.89655172413793094,0.11554098129272461,0.001255035400390625
"LogisticRegression (L1 penalty)",0.90632107907960868,0.170853853225708,0.0016620159149169922
"LogisticRegression (L1-feature select)",0.88004356112169901,0.2187519073486328,0.007670879364013672
"SGD (L2 penalty)",0.9161379018612521,0.10526490211486816,0.002730131149291992
"SGD (L1 penalty)",0.92187255362455001,0.19869208335876465,0.003033876419067383
"SGD (L1-feature select)",0.90017046665246103,0.10145187377929688,0.01587986946105957
