"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91615979757676036,0.047013044357299805,0.0017879009246826172
"Perceptron",0.87636888951022884,0.08875298500061035,0.001580953598022461
"PassiveAggressiveClassifier",0.93710535474568701,0.027254819869995117,0.0015881061553955078
"NearestCentroid",0.59738134206219307,0.03395795822143555,0.012025117874145508
"MultinomialNB",0.88613652357494699,0.020146846771240234,0.0030438899993896484
"BernoulliNB",0.90606432604959486,0.019137144088745117,0.0051882266998291016
"LinearSVC (L2 penalty)",0.93375739203896047,0.354748010635376,0.0015559196472167969
"LinearSVC (L1 penalty)",0.90068739099209993,0.23353791236877441,0.0013608932495117188
"LinearSVC (L1 feature select)",0.89288685524126454,0.2773420810699463,0.008924007415771484
"LogisticRegression (L2 penalty)",0.9282988143097044,0.16814804077148438,0.0016109943389892578
"LogisticRegression (L1 penalty)",0.89391177542836309,0.16962695121765137,0.0013561248779296875
"LogisticRegression (L1-feature select)",0.79275676910773452,0.1994631290435791,0.008414983749389648
"SGD (L2 penalty)",0.93635134458410541,0.10326099395751953,0.00177001953125
"SGD (L1 penalty)",0.90578358208955212,0.2232959270477295,0.0014989376068115234
"SGD (L1-feature select)",0.81588284990143634,0.1197209358215332,0.017112016677856445
