"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.93074271388279539,0.04563403129577637,0.0010571479797363281
"Perceptron",0.91845407729613504,0.0928189754486084,0.0011641979217529297
"PassiveAggressiveClassifier",0.93865891029969351,0.01962900161743164,0.0010781288146972656
"NearestCentroid",0.89790935449412479,0.03226184844970703,0.013535022735595703
"MultinomialNB",0.87947526646624752,0.009212970733642578,0.0031609535217285156
"BernoulliNB",0.88186301369863018,0.014367103576660156,0.004928112030029297
"LinearSVC (L2 penalty)",0.94406270677457127,0.27330493927001953,0.0015909671783447266
"LinearSVC (L1 penalty)",0.94127789046653143,0.2334589958190918,0.0013430118560791016
"LinearSVC (L1 feature select)",0.92808377393357622,0.35285091400146484,0.006958961486816406
"LogisticRegression (L2 penalty)",0.93198308712220079,0.11115002632141113,0.0012040138244628906
"LogisticRegression (L1 penalty)",0.93734386948763693,0.18237900733947754,0.002816915512084961
"LogisticRegression (L1-feature select)",0.9111451348925611,0.18650412559509277,0.012092113494873047
"SGD (L2 penalty)",0.94413895883652799,0.11170411109924316,0.0012049674987792969
"SGD (L1 penalty)",0.9430357233599268,0.21481108665466309,0.0010418891906738281
"SGD (L1-feature select)",0.92673802348539958,0.10050702095031738,0.009893178939819336
