"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.89238959204736823,0.035635948181152344,0.0049228668212890625
"Perceptron",0.8786377708978329,0.08151388168334961,0.003303050994873047
"PassiveAggressiveClassifier",0.90059491617090315,0.024470090866088867,0.0013041496276855469
"NearestCentroid",0.86217377633371761,0.020572900772094727,0.012005090713500977
"MultinomialNB",0.81667051489263454,0.022643089294433594,0.002832174301147461
"BernoulliNB",0.82936096718480135,0.022435903549194336,0.010476827621459961
"LinearSVC (L2 penalty)",0.91660967012153416,0.26758790016174316,0.0011739730834960938
"LinearSVC (L1 penalty)",0.90875546887354375,0.18526482582092285,0.004178047180175781
"LinearSVC (L1 feature select)",0.89496939047112067,0.17174792289733887,0.028631925582885742
"LogisticRegression (L2 penalty)",0.89521949101958875,0.14404296875,0.001516103744506836
"LogisticRegression (L1 penalty)",0.89439067429549235,0.17995882034301758,0.0030450820922851562
"LogisticRegression (L1-feature select)",0.86800795931903596,0.19277095794677734,0.006515026092529297
"SGD (L2 penalty)",0.91522362689896941,0.09906196594238281,0.003242969512939453
"SGD (L1 penalty)",0.91822515584891828,0.2107400894165039,0.0015559196472167969
"SGD (L1-feature select)",0.90367364374199055,0.10796403884887695,0.007353067398071289
