"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92039552536955649,0.053134918212890625,0.00133514404296875
"Perceptron",0.90104976671850712,0.10232210159301758,0.0014140605926513672
"PassiveAggressiveClassifier",0.94626926196269268,0.03047800064086914,0.0013070106506347656
"NearestCentroid",0.87017126803176836,0.02868795394897461,0.009250164031982422
"MultinomialNB",0.88855345911949679,0.013286113739013672,0.002568960189819336
"BernoulliNB",0.89143683503770277,0.011834144592285156,0.0046079158782958984
"LinearSVC (L2 penalty)",0.94778186212800242,0.664780855178833,0.0013821125030517578
"LinearSVC (L1 penalty)",0.9376391982182628,0.2345278263092041,0.0011529922485351562
"LinearSVC (L1 feature select)",0.92899618805590856,0.17102694511413574,0.007297039031982422
"LogisticRegression (L2 penalty)",0.92925945106162622,0.18402814865112305,0.0012369155883789062
"LogisticRegression (L1 penalty)",0.93624365482233496,0.16594290733337402,0.0014290809631347656
"LogisticRegression (L1-feature select)",0.91774712166787686,0.19655299186706543,0.00804591178894043
"SGD (L2 penalty)",0.94826184183777185,0.10270285606384277,0.0015010833740234375
"SGD (L1 penalty)",0.93069408214413596,0.21039700508117676,0.001344919204711914
"SGD (L1-feature select)",0.91608793274502642,0.16849493980407715,0.0073320865631103516
