"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91678027325286338,0.9247908592224121,0.009533166885375977
"Perceptron",0.89911297203976737,0.5402109622955322,0.008635997772216797
"PassiveAggressiveClassifier",0.94110040209330992,0.15965008735656738,0.008674144744873047
"NearestCentroid",0.5755516195026843,0.19451498985290527,0.052050113677978516
"MultinomialNB",0.8802580990960347,0.08413100242614746,0.01715087890625
"BernoulliNB",0.88049971130124405,0.061026811599731445,0.03330802917480469
"LinearSVC (L2 penalty)",0.93859348198970838,7.843780994415283,0.008847951889038086
"LinearSVC (L1 penalty)",0.93858530265444073,2.06880521774292,0.009301900863647461
"LinearSVC (L1 feature select)",0.93267708544753392,1.8981859683990479,0.09561300277709961
"LogisticRegression (L2 penalty)",0.931757615513919,1.7471871376037598,0.008899927139282227
"LogisticRegression (L1 penalty)",0.93327914655829314,1.1887331008911133,0.008328914642333984
"LogisticRegression (L1-feature select)",0.91526796842542579,1.4501049518585205,0.0946190357208252
"SGD (L2 penalty)",0.91139293663125176,0.6615591049194336,0.009196996688842773
"SGD (L1 penalty)",0.89788650778599577,1.5538151264190674,0.011137962341308594
"SGD (L1-feature select)",0.82036862057581306,0.8880910873413086,0.06116318702697754
