"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90312249799839861,0.038761138916015625,0.0010538101196289062
"Perceptron",0.87821421340352301,0.08245992660522461,0.0029039382934570312
"PassiveAggressiveClassifier",0.90847205233207462,0.035633087158203125,0.001157999038696289
"NearestCentroid",0.85673833245936026,0.027187824249267578,0.01970982551574707
"MultinomialNB",0.82944589828194326,0.013470172882080078,0.0025179386138916016
"BernoulliNB",0.84500846023688669,0.015200138092041016,0.004058837890625
"LinearSVC (L2 penalty)",0.91895255379828866,0.25785183906555176,0.0018999576568603516
"LinearSVC (L1 penalty)",0.91992781644753818,0.22469615936279297,0.010474205017089844
"LinearSVC (L1 feature select)",0.90537297861241528,0.21526288986206055,0.006411075592041016
"LogisticRegression (L2 penalty)",0.89998929221544055,0.11751389503479004,0.0011801719665527344
"LogisticRegression (L1 penalty)",0.91132389675270609,0.18164300918579102,0.0012640953063964844
"LogisticRegression (L1-feature select)",0.88451344187807646,0.18529701232910156,0.010165929794311523
"SGD (L2 penalty)",0.91683740478066722,0.09460902214050293,0.0014529228210449219
"SGD (L1 penalty)",0.9178799025957205,0.21396303176879883,0.004711151123046875
"SGD (L1-feature select)",0.89283802590729033,0.09665107727050781,0.006620168685913086
