"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.80839193351542971,0.045487165451049805,0.0039441585540771484
"Perceptron",0.88904501430220295,0.09150290489196777,0.0055389404296875
"PassiveAggressiveClassifier",0.9121741861195436,0.031245946884155273,0.0014660358428955078
"NearestCentroid",0.72219615204129528,0.01913309097290039,0.02356100082397461
"MultinomialNB",0.87009883784077324,0.01026010513305664,0.0029981136322021484
"BernoulliNB",0.8927034064941276,0.007503032684326172,0.00495600700378418
"LinearSVC (L2 penalty)",0.92269199346405217,0.26859283447265625,0.001744985580444336
"LinearSVC (L1 penalty)",0.92324346615804931,0.18825197219848633,0.0015380382537841797
"LinearSVC (L1 feature select)",0.82010312198991453,0.19588899612426758,0.011187076568603516
"LogisticRegression (L2 penalty)",0.8076654240447344,0.12249517440795898,0.0022950172424316406
"LogisticRegression (L1 penalty)",0.8162334701322389,0.16703581809997559,0.0016629695892333984
"LogisticRegression (L1-feature select)",0.65866388308977042,0.18157291412353516,0.02508091926574707
"SGD (L2 penalty)",0.91359566937330838,0.09879803657531738,0.0013577938079833984
"SGD (L1 penalty)",0.91394936972601304,0.2206580638885498,0.010985851287841797
"SGD (L1-feature select)",0.80608057337726147,0.10979986190795898,0.008410930633544922
