"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.89238959204736823,0.038961172103881836,0.00168609619140625
"Perceptron",0.8786377708978329,0.0868840217590332,0.001065969467163086
"PassiveAggressiveClassifier",0.90059491617090315,0.049735069274902344,0.003119945526123047
"NearestCentroid",0.86217377633371761,0.030859947204589844,0.014518022537231445
"MultinomialNB",0.81667051489263454,0.007955074310302734,0.006340980529785156
"BernoulliNB",0.82936096718480135,0.03042888641357422,0.006293058395385742
"LinearSVC (L2 penalty)",0.91660967012153416,0.28072690963745117,0.0069010257720947266
"LinearSVC (L1 penalty)",0.90880337374802334,0.24834299087524414,0.0018551349639892578
"LinearSVC (L1 feature select)",0.89496939047112067,0.2773599624633789,0.0193178653717041
"LogisticRegression (L2 penalty)",0.89521949101958875,0.14648103713989258,0.0016410350799560547
"LogisticRegression (L1 penalty)",0.89464390818128303,0.16469812393188477,0.0028409957885742188
"LogisticRegression (L1-feature select)",0.86800795931903596,0.266948938369751,0.009629964828491211
"SGD (L2 penalty)",0.91522362689896941,0.10606098175048828,0.0020630359649658203
"SGD (L1 penalty)",0.91822515584891828,0.22366786003112793,0.0016210079193115234
"SGD (L1-feature select)",0.90367364374199055,0.10939908027648926,0.024558067321777344
