"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88965162176076873,0.04381108283996582,0.0020020008087158203
"Perceptron",0.88161181709568803,0.08817100524902344,0.0026400089263916016
"PassiveAggressiveClassifier",0.90059279525763791,0.024749040603637695,0.004901885986328125
"NearestCentroid",0.86071191686933446,0.042649030685424805,0.011121988296508789
"MultinomialNB",0.82880467893261844,0.035121917724609375,0.004179954528808594
"BernoulliNB",0.84010905786125412,0.022047996520996094,0.01179194450378418
"LinearSVC (L2 penalty)",0.91905630145311901,0.3176858425140381,0.0016529560089111328
"LinearSVC (L1 penalty)",0.91940988660134304,0.22275710105895996,0.0017850399017333984
"LinearSVC (L1 feature select)",0.89650530094800018,0.1786198616027832,0.010467052459716797
"LogisticRegression (L2 penalty)",0.89440567440796248,0.13632893562316895,0.0014140605926513672
"LogisticRegression (L1 penalty)",0.90262716601453319,0.18008685111999512,0.0018157958984375
"LogisticRegression (L1-feature select)",0.86944927536231875,0.24293899536132812,0.022275924682617188
"SGD (L2 penalty)",0.91237315692100696,0.09453296661376953,0.0028450489044189453
"SGD (L1 penalty)",0.90901015932937324,0.2614278793334961,0.005156993865966797
"SGD (L1-feature select)",0.88347964884277741,0.10727119445800781,0.020534038543701172
