"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.9311194324004729,0.06981301307678223,0.0033948421478271484
"Perceptron",0.89509556265192336,0.11654090881347656,0.0016880035400390625
"PassiveAggressiveClassifier",0.95137250966025999,0.03313708305358887,0.0010230541229248047
"NearestCentroid",0.87344228804902957,0.03872489929199219,0.00990605354309082
"MultinomialNB",0.90367283651516606,0.018821001052856445,0.007246971130371094
"BernoulliNB",0.90960451977401113,0.015432119369506836,0.0048139095306396484
"LinearSVC (L2 penalty)",0.94910687556132123,0.4255859851837158,0.0013430118560791016
"LinearSVC (L1 penalty)",0.9479670740833126,0.27111101150512695,0.0011489391326904297
"LinearSVC (L1 feature select)",0.93373128288142448,0.25606393814086914,0.00928187370300293
"LogisticRegression (L2 penalty)",0.94679344527614817,0.20141196250915527,0.003407001495361328
"LogisticRegression (L1 penalty)",0.93497825867125062,0.1905529499053955,0.0028700828552246094
"LogisticRegression (L1-feature select)",0.92368944923689456,0.2656240463256836,0.008176088333129883
"SGD (L2 penalty)",0.9497933259401149,0.13105010986328125,0.0011019706726074219
"SGD (L1 penalty)",0.94283690813435861,0.263916015625,0.0012929439544677734
"SGD (L1-feature select)",0.93154609638800778,0.14439010620117188,0.010975837707519531
