"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88126851750246893,0.06467199325561523,0.001194000244140625
"Perceptron",0.87484446287847373,0.06887316703796387,0.001873016357421875
"PassiveAggressiveClassifier",0.89523706077228049,0.03252601623535156,0.0023000240325927734
"NearestCentroid",0.82983682983682971,0.0339510440826416,0.011403083801269531
"MultinomialNB",0.77652694610778439,0.03159594535827637,0.004018068313598633
"BernoulliNB",0.78958035288507389,0.0246579647064209,0.0045108795166015625
"LinearSVC (L2 penalty)",0.92458947808806602,0.29576587677001953,0.004303932189941406
"LinearSVC (L1 penalty)",0.91521340665095574,0.23876595497131348,0.0072400569915771484
"LinearSVC (L1 feature select)",0.90980763166193623,0.2818260192871094,0.016641855239868164
"LogisticRegression (L2 penalty)",0.88909507695666412,0.13374614715576172,0.002235889434814453
"LogisticRegression (L1 penalty)",0.90604168871018942,0.17876696586608887,0.0010230541229248047
"LogisticRegression (L1-feature select)",0.86485888212506912,0.19280195236206055,0.006157875061035156
"SGD (L2 penalty)",0.91375365788773599,0.11681604385375977,0.0032820701599121094
"SGD (L1 penalty)",0.92359843546284226,0.2766451835632324,0.001634836196899414
"SGD (L1-feature select)",0.89703747513307175,0.16568708419799805,0.012022018432617188
