"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92151772341487781,0.0604557991027832,0.001814126968383789
"Perceptron",0.8771742816996948,0.11537790298461914,0.0016939640045166016
"PassiveAggressiveClassifier",0.9415591015347089,0.04381418228149414,0.0012860298156738281
"NearestCentroid",0.88010982306284313,0.03035902976989746,0.009866952896118164
"MultinomialNB",0.88844348846304277,0.024530887603759766,0.002856016159057617
"BernoulliNB",0.89910429321527841,0.022440195083618164,0.005160808563232422
"LinearSVC (L2 penalty)",0.93951041877402386,0.4441699981689453,0.0018849372863769531
"LinearSVC (L1 penalty)",0.93292959878879633,0.2695748805999756,0.0015518665313720703
"LinearSVC (L1 feature select)",0.92702069106105389,0.2361741065979004,0.008322000503540039
"LogisticRegression (L2 penalty)",0.93405972143701488,0.1901390552520752,0.0015001296997070312
"LogisticRegression (L1 penalty)",0.92732573006699737,0.1845569610595703,0.0016901493072509766
"LogisticRegression (L1-feature select)",0.91443656503959825,0.21338415145874023,0.009117841720581055
"SGD (L2 penalty)",0.94241479740432277,0.132918119430542,0.002928018569946289
"SGD (L1 penalty)",0.93172199275916578,0.262768030166626,0.0012509822845458984
"SGD (L1-feature select)",0.91895261845386544,0.138962984085083,0.011432886123657227
