"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91144685198128927,0.04390287399291992,0.003715038299560547
"Perceptron",0.90014353085913468,0.08656787872314453,0.0022430419921875
"PassiveAggressiveClassifier",0.911866235167206,0.03701615333557129,0.002315044403076172
"NearestCentroid",0.8761154855643043,0.023669004440307617,0.008301019668579102
"MultinomialNB",0.83870597682689019,0.009102106094360352,0.0040740966796875
"BernoulliNB",0.83007676203768332,0.00988316535949707,0.004278898239135742
"LinearSVC (L2 penalty)",0.93109596224436286,0.2591230869293213,0.0011708736419677734
"LinearSVC (L1 penalty)",0.92686246793361604,0.22144818305969238,0.002351045608520508
"LinearSVC (L1 feature select)",0.91491829204006325,0.2509188652038574,0.006370067596435547
"LogisticRegression (L2 penalty)",0.90626522986949698,0.1232450008392334,0.0011060237884521484
"LogisticRegression (L1 penalty)",0.91559128411254498,0.16086697578430176,0.0041239261627197266
"LogisticRegression (L1-feature select)",0.88537679098764077,0.20232105255126953,0.012829065322875977
"SGD (L2 penalty)",0.92697671952060245,0.08743500709533691,0.0012929439544677734
"SGD (L1 penalty)",0.92764844363065668,0.22239208221435547,0.003876924514770508
"SGD (L1-feature select)",0.9096253540697985,0.12060689926147461,0.012721061706542969
