"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91144685198128927,0.036247968673706055,0.001386880874633789
"Perceptron",0.90014353085913468,0.10239505767822266,0.0014319419860839844
"PassiveAggressiveClassifier",0.911866235167206,0.035945892333984375,0.002307891845703125
"NearestCentroid",0.8761154855643043,0.0200040340423584,0.01630711555480957
"MultinomialNB",0.83870597682689019,0.02274298667907715,0.003610849380493164
"BernoulliNB",0.83007676203768332,0.008065938949584961,0.0043790340423583984
"LinearSVC (L2 penalty)",0.93109596224436286,0.31501007080078125,0.0010499954223632812
"LinearSVC (L1 penalty)",0.92731173792453814,0.1979539394378662,0.001825094223022461
"LinearSVC (L1 feature select)",0.91491829204006325,0.172929048538208,0.0074920654296875
"LogisticRegression (L2 penalty)",0.90626522986949698,0.11950302124023438,0.006761074066162109
"LogisticRegression (L1 penalty)",0.91559128411254498,0.1776139736175537,0.0010859966278076172
"LogisticRegression (L1-feature select)",0.883226478163187,0.21629595756530762,0.008585929870605469
"SGD (L2 penalty)",0.92697671952060245,0.08966684341430664,0.0014188289642333984
"SGD (L1 penalty)",0.92764844363065668,0.23148417472839355,0.0024099349975585938
"SGD (L1-feature select)",0.9096253540697985,0.11696887016296387,0.0098419189453125
