"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91542932780847142,1.1980400085449219,0.020179033279418945
"Perceptron",0.88253731238158306,0.7327570915222168,0.02076101303100586
"PassiveAggressiveClassifier",0.94400762449368614,0.17879104614257812,0.016022920608520508
"NearestCentroid",0.76463212119158164,0.24393486976623535,0.11323881149291992
"MultinomialNB",0.8823486292332503,0.09662508964538574,0.0962979793548584
"BernoulliNB",0.88291283121529462,0.10800600051879883,0.05907607078552246
"LinearSVC (L2 penalty)",0.94023835569117409,10.071023941040039,0.013636112213134766
"LinearSVC (L1 penalty)",0.94113679739406197,3.636023998260498,0.017507076263427734
"LinearSVC (L1 feature select)",0.93881896264538456,2.849242925643921,0.2785170078277588
"LogisticRegression (L2 penalty)",0.93575610682007326,2.2089059352874756,0.03587198257446289
"LogisticRegression (L1 penalty)",0.93605455981794072,1.58583402633667,0.017213821411132812
"LogisticRegression (L1-feature select)",0.92351647053612307,2.2228310108184814,0.3367011547088623
"SGD (L2 penalty)",0.92179395456984436,1.1239559650421143,0.017324209213256836
"SGD (L1 penalty)",0.8688391636478795,2.028885841369629,0.022179841995239258
"SGD (L1-feature select)",0.83155458402983151,1.0582311153411865,0.20096707344055176
