"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.89560246193310233,0.036119937896728516,0.009768009185791016
"Perceptron",0.88497178497178497,0.04838204383850098,0.0076389312744140625
"PassiveAggressiveClassifier",0.90363832010355105,0.01669907569885254,0.009133100509643555
"NearestCentroid",0.85826176571624868,0.016322851181030273,0.056817054748535156
"MultinomialNB",0.81706243765873443,0.008939027786254883,0.01810288429260254
"BernoulliNB",0.82636002508885642,0.008559942245483398,0.021178007125854492
"LinearSVC (L2 penalty)",0.92550292508020382,0.24365687370300293,0.015091896057128906
"LinearSVC (L1 penalty)",0.92219193759694018,0.14392781257629395,0.008833885192871094
"LinearSVC (L1 feature select)",0.90649093402407432,0.11484408378601074,0.09962320327758789
"LogisticRegression (L2 penalty)",0.89761759506937588,0.07458615303039551,0.009919166564941406
"LogisticRegression (L1 penalty)",0.90803544149098681,0.09509491920471191,0.009262800216674805
"LogisticRegression (L1-feature select)",0.87668219973575312,0.1667931079864502,0.08446097373962402
"SGD (L2 penalty)",0.91833033630485528,0.06182718276977539,0.010137081146240234
"SGD (L1 penalty)",0.92545308185942243,0.258375883102417,0.0071620941162109375
"SGD (L1-feature select)",0.90197652252433025,0.0995328426361084,0.09015798568725586
