"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.89009906125200977,0.04195904731750488,0.0018680095672607422
"Perceptron",0.86574887717242732,0.08862185478210449,0.0017559528350830078
"PassiveAggressiveClassifier",0.91065129258147759,0.032618045806884766,0.0015418529510498047
"NearestCentroid",0.72801213960546274,0.027846097946166992,0.012186050415039062
"MultinomialNB",0.86156393934689235,0.012461185455322266,0.0037369728088378906
"BernoulliNB",0.86806984227462147,0.016115903854370117,0.005855083465576172
"LinearSVC (L2 penalty)",0.90310016316648256,0.7147719860076904,0.0016350746154785156
"LinearSVC (L1 penalty)",0.90702361879166871,0.2158679962158203,0.0014798641204833984
"LinearSVC (L1 feature select)",0.85596888182764486,0.15803003311157227,0.009074926376342773
"LogisticRegression (L2 penalty)",0.85265335793770614,0.1531388759613037,0.002390146255493164
"LogisticRegression (L1 penalty)",0.86484712574522782,0.1764049530029297,0.0015549659729003906
"LogisticRegression (L1-feature select)",0.79425334345617016,0.1941969394683838,0.009354114532470703
"SGD (L2 penalty)",0.90263594075816711,0.11274003982543945,0.0024051666259765625
"SGD (L1 penalty)",0.88217975483111188,0.21395587921142578,0.0017299652099609375
"SGD (L1-feature select)",0.83514380593234649,0.12213802337646484,0.01855182647705078
