"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91457485861692644,0.2040119171142578,0.0032989978790283203
"Perceptron",0.8800608972834103,0.33318305015563965,0.006958961486816406
"PassiveAggressiveClassifier",0.94736313410346551,0.12612199783325195,0.015183210372924805
"NearestCentroid",0.87634600663434559,0.08439993858337402,0.04786801338195801
"MultinomialNB",0.88672729925587279,0.016937971115112305,0.018653154373168945
"BernoulliNB",0.91547212161403879,0.055845022201538086,0.0303499698638916
"LinearSVC (L2 penalty)",0.94585017717223141,1.3954651355743408,0.01324605941772461
"LinearSVC (L1 penalty)",0.93844158435598124,0.6211259365081787,0.0015940666198730469
"LinearSVC (L1 feature select)",0.91823706654409887,0.651587963104248,0.04003000259399414
"LogisticRegression (L2 penalty)",0.9379541643376188,0.659965991973877,0.03789091110229492
"LogisticRegression (L1 penalty)",0.92654160947587805,0.5815730094909668,0.01256418228149414
"LogisticRegression (L1-feature select)",0.90957997103248489,0.6013510227203369,0.04495096206665039
"SGD (L2 penalty)",0.94483176720218254,0.3981740474700928,0.001600027084350586
"SGD (L1 penalty)",0.93706505295007558,0.7362890243530273,0.018104076385498047
"SGD (L1-feature select)",0.91600518806744491,0.32056188583374023,0.014136075973510742
