"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88657999795270748,0.042114973068237305,0.0023288726806640625
"Perceptron",0.86554420300282997,0.0728151798248291,0.002228975296020508
"PassiveAggressiveClassifier",0.92809717432703687,0.024331092834472656,0.002267122268676758
"NearestCentroid",0.78519195612431458,0.029870033264160156,0.023612022399902344
"MultinomialNB",0.83948965942998244,0.016291141510009766,0.00722193717956543
"BernoulliNB",0.84578110186453181,0.016710996627807617,0.00661015510559082
"LinearSVC (L2 penalty)",0.92681678607983609,0.6926000118255615,0.002028942108154297
"LinearSVC (L1 penalty)",0.9243885111133664,0.1984269618988037,0.001856088638305664
"LinearSVC (L1 feature select)",0.811341942728804,0.16983699798583984,0.01769113540649414
"LogisticRegression (L2 penalty)",0.83463768931929494,0.12012100219726562,0.0020999908447265625
"LogisticRegression (L1 penalty)",0.84739617666446942,0.15500116348266602,0.0019040107727050781
"LogisticRegression (L1-feature select)",0.780502077359705,0.16686415672302246,0.014903068542480469
"SGD (L2 penalty)",0.91172595520421618,0.0898439884185791,0.0021131038665771484
"SGD (L1 penalty)",0.83642607876807173,0.1846628189086914,0.002125978469848633
"SGD (L1-feature select)",0.79557819192036106,0.11083602905273438,0.018388986587524414
