"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.89011048821640448,0.032273054122924805,0.004480123519897461
"Perceptron",0.89810317500894721,0.0829610824584961,0.0018088817596435547
"PassiveAggressiveClassifier",0.90818352562382609,0.021297931671142578,0.0069730281829833984
"NearestCentroid",0.85729448601602709,0.03513312339782715,0.028326988220214844
"MultinomialNB",0.81544517772374681,0.007872819900512695,0.003924846649169922
"BernoulliNB",0.84456311782751958,0.021893978118896484,0.008493900299072266
"LinearSVC (L2 penalty)",0.92666109486000836,0.28464603424072266,0.0019600391387939453
"LinearSVC (L1 penalty)",0.93626894915953396,0.21267914772033691,0.0021848678588867188
"LinearSVC (L1 feature select)",0.90774829896091558,0.2160649299621582,0.013141870498657227
"LogisticRegression (L2 penalty)",0.90283989869052106,0.11879611015319824,0.008888006210327148
"LogisticRegression (L1 penalty)",0.91474581622987061,0.16410589218139648,0.0034990310668945312
"LogisticRegression (L1-feature select)",0.88262552472332756,0.18392109870910645,0.01687788963317871
"SGD (L2 penalty)",0.93038372824491511,0.10164499282836914,0.0016570091247558594
"SGD (L1 penalty)",0.92267420553897705,0.20195484161376953,0.003939151763916016
"SGD (L1-feature select)",0.89754891421199734,0.10764002799987793,0.025058984756469727
