"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90134621313328556,0.04172801971435547,0.0019779205322265625
"Perceptron",0.8750665569485454,0.07267999649047852,0.0020329952239990234
"PassiveAggressiveClassifier",0.94222586763725835,0.028736114501953125,0.002557039260864258
"NearestCentroid",0.83290745472725269,0.024225950241088867,0.015173912048339844
"MultinomialNB",0.87173724268274,0.010699033737182617,0.003972053527832031
"BernoulliNB",0.88191920240938837,0.011363029479980469,0.005866050720214844
"LinearSVC (L2 penalty)",0.94212939378502292,0.7014720439910889,0.0022869110107421875
"LinearSVC (L1 penalty)",0.93780049597651682,0.20983290672302246,0.0017740726470947266
"LinearSVC (L1 feature select)",0.92629729170973729,0.14702987670898438,0.014184951782226562
"LogisticRegression (L2 penalty)",0.93418656677592204,0.12809491157531738,0.0018460750579833984
"LogisticRegression (L1 penalty)",0.93148846094274362,0.1441187858581543,0.0017979145050048828
"LogisticRegression (L1-feature select)",0.90259188442744853,0.17739105224609375,0.014519929885864258
"SGD (L2 penalty)",0.94173455707950904,0.08597207069396973,0.0019958019256591797
"SGD (L1 penalty)",0.92863061943235947,0.18320298194885254,0.002019166946411133
"SGD (L1-feature select)",0.90477710394722832,0.10452604293823242,0.018806934356689453
