"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92046504840200427,0.04419684410095215,0.0015020370483398438
"Perceptron",0.90308160547840965,0.08077692985534668,0.0012569427490234375
"PassiveAggressiveClassifier",0.94369414101290972,0.03252887725830078,0.0012688636779785156
"NearestCentroid",0.90132025257005677,0.031122922897338867,0.007060050964355469
"MultinomialNB",0.90196646857032425,0.012679815292358398,0.004150867462158203
"BernoulliNB",0.91011680855276189,0.013612031936645508,0.0047299861907958984
"LinearSVC (L2 penalty)",0.94077516314020182,0.6897459030151367,0.0017828941345214844
"LinearSVC (L1 penalty)",0.93931450615757461,0.2440488338470459,0.0011000633239746094
"LinearSVC (L1 feature select)",0.93187929489094712,0.17431211471557617,0.007847070693969727
"LogisticRegression (L2 penalty)",0.94207639273312893,0.1731419563293457,0.0014770030975341797
"LogisticRegression (L1 penalty)",0.93846768554589965,0.16501879692077637,0.0012698173522949219
"LogisticRegression (L1-feature select)",0.92897167953960347,0.21716713905334473,0.006740093231201172
"SGD (L2 penalty)",0.94669999999999999,0.0997319221496582,0.0012879371643066406
"SGD (L1 penalty)",0.94007097515869442,0.23210406303405762,0.001194000244140625
"SGD (L1-feature select)",0.93163735873916775,0.1870129108428955,0.014209985733032227
