"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91509862281188503,0.04397296905517578,0.0014460086822509766
"Perceptron",0.87821562770979877,0.07673811912536621,0.0015130043029785156
"PassiveAggressiveClassifier",0.93529019346230813,0.025557994842529297,0.0015499591827392578
"NearestCentroid",0.8667484924489034,0.027047157287597656,0.011633872985839844
"MultinomialNB",0.89271496815286633,0.013749122619628906,0.002599000930786133
"BernoulliNB",0.88865979381443305,0.011853933334350586,0.004709959030151367
"LinearSVC (L2 penalty)",0.93640026521140429,0.7139570713043213,0.0012671947479248047
"LinearSVC (L1 penalty)",0.93218361653563275,0.2026369571685791,0.0012049674987792969
"LinearSVC (L1 feature select)",0.9122534555055134,0.17518305778503418,0.009768009185791016
"LogisticRegression (L2 penalty)",0.92725287296552428,0.12668800354003906,0.0021920204162597656
"LogisticRegression (L1 penalty)",0.9172799834145331,0.14798784255981445,0.0012099742889404297
"LogisticRegression (L1-feature select)",0.89614589407835443,0.6328508853912354,0.007444143295288086
"SGD (L2 penalty)",0.93861141178289764,0.0973660945892334,0.0015490055084228516
"SGD (L1 penalty)",0.92996567447102829,0.19583702087402344,0.0013580322265625
"SGD (L1-feature select)",0.91643280324290621,0.11631011962890625,0.009613037109375
