"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91855177574397051,0.048712968826293945,0.0011570453643798828
"Perceptron",0.87380122057541421,0.08064699172973633,0.0011661052703857422
"PassiveAggressiveClassifier",0.94265127994845066,0.027393102645874023,0.0012850761413574219
"NearestCentroid",0.88325242718446606,0.02486395835876465,0.006621837615966797
"MultinomialNB",0.89502699630576876,0.012183904647827148,0.002549886703491211
"BernoulliNB",0.89691929249150759,0.012636184692382812,0.004364013671875
"LinearSVC (L2 penalty)",0.93887758069206173,0.7060182094573975,0.0011539459228515625
"LinearSVC (L1 penalty)",0.93245659572013606,0.2124800682067871,0.0010530948638916016
"LinearSVC (L1 feature select)",0.93126645217899973,0.1924588680267334,0.007506132125854492
"LogisticRegression (L2 penalty)",0.9363949210869823,0.15021300315856934,0.0012319087982177734
"LogisticRegression (L1 penalty)",0.93453009503695883,0.15984702110290527,0.0010941028594970703
"LogisticRegression (L1-feature select)",0.92099618684461393,0.20143699645996094,0.006628990173339844
"SGD (L2 penalty)",0.94049021918453912,0.10166382789611816,0.0013489723205566406
"SGD (L1 penalty)",0.93632171832136801,0.2132558822631836,0.0011432170867919922
"SGD (L1-feature select)",0.92430278884462147,0.13827109336853027,0.007037162780761719
