"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.93045234831541734,0.5655660629272461,0.012449026107788086
"Perceptron",0.91279832618177947,0.4043409824371338,0.014091014862060547
"PassiveAggressiveClassifier",0.95485654119505137,0.13015103340148926,0.01143193244934082
"NearestCentroid",0.87314053404786096,0.14904093742370605,0.07746315002441406
"MultinomialNB",0.91055505978939855,0.0584108829498291,0.025202035903930664
"BernoulliNB",0.91488876631733784,0.0643310546875,0.04034304618835449
"LinearSVC (L2 penalty)",0.95341358480726601,5.178668975830078,0.012021064758300781
"LinearSVC (L1 penalty)",0.95320756902317882,1.7860400676727295,0.010072946548461914
"LinearSVC (L1 feature select)",0.94455289764284234,1.5245730876922607,0.13549280166625977
"LogisticRegression (L2 penalty)",0.95234563592473009,1.4244279861450195,0.010303020477294922
"LogisticRegression (L1 penalty)",0.94623389674985614,0.8478870391845703,0.024450063705444336
"LogisticRegression (L1-feature select)",0.94241548432299893,1.1530749797821045,0.13941597938537598
"SGD (L2 penalty)",0.94745336238326838,0.5653359889984131,0.010356903076171875
"SGD (L1 penalty)",0.93538141032694411,1.184432029724121,0.010734081268310547
"SGD (L1-feature select)",0.92167531317221307,0.6273870468139648,0.1193239688873291
