"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.87644015988713841,0.05716395378112793,0.0010058879852294922
"Perceptron",0.86815505942463622,0.10080099105834961,0.0027229785919189453
"PassiveAggressiveClassifier",0.88777121469091758,0.02581191062927246,0.005249977111816406
"NearestCentroid",0.83869125792268606,0.01989006996154785,0.016290903091430664
"MultinomialNB",0.80929125970448279,0.01116800308227539,0.008199930191040039
"BernoulliNB",0.81855065226889712,0.014075994491577148,0.013434886932373047
"LinearSVC (L2 penalty)",0.91170015195002552,0.3041799068450928,0.003019094467163086
"LinearSVC (L1 penalty)",0.91124992965276619,0.20679807662963867,0.0020339488983154297
"LinearSVC (L1 feature select)",0.8976699359374114,0.18236184120178223,0.01007699966430664
"LogisticRegression (L2 penalty)",0.87781369379958862,0.15452194213867188,0.0011990070343017578
"LogisticRegression (L1 penalty)",0.89531633293399504,0.17798805236816406,0.0023870468139648438
"LogisticRegression (L1-feature select)",0.86052849863727932,0.21765995025634766,0.021336078643798828
"SGD (L2 penalty)",0.89810453762205611,0.10069799423217773,0.0013079643249511719
"SGD (L1 penalty)",0.91572086751320381,0.24962592124938965,0.003757953643798828
"SGD (L1-feature select)",0.88059701492537312,0.12633204460144043,0.020483016967773438
