"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88213221498730832,0.03947710990905762,0.012157917022705078
"Perceptron",0.87052083333333341,0.08052897453308105,0.005539894104003906
"PassiveAggressiveClassifier",0.89249137411687385,0.017634153366088867,0.0015561580657958984
"NearestCentroid",0.84530889996249259,0.0375058650970459,0.01625800132751465
"MultinomialNB",0.79235850740939107,0.008203983306884766,0.005585908889770508
"BernoulliNB",0.81702326669005032,0.015208959579467773,0.0047550201416015625
"LinearSVC (L2 penalty)",0.9222726792691941,0.2529728412628174,0.0017719268798828125
"LinearSVC (L1 penalty)",0.9236725085011771,0.2201550006866455,0.004662990570068359
"LinearSVC (L1 feature select)",0.89405324173465017,0.1811070442199707,0.021188020706176758
"LogisticRegression (L2 penalty)",0.88654237474564157,0.12040591239929199,0.003120899200439453
"LogisticRegression (L1 penalty)",0.89635492381413884,0.15741705894470215,0.007938146591186523
"LogisticRegression (L1-feature select)",0.86057692307692302,0.18740105628967285,0.02355813980102539
"SGD (L2 penalty)",0.91074113856068739,0.10954403877258301,0.0016889572143554688
"SGD (L1 penalty)",0.91904134843297347,0.21604490280151367,0.004253864288330078
"SGD (L1-feature select)",0.89046895353886235,0.1099710464477539,0.01544499397277832
