"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.76520362817312948,0.055567026138305664,0.0024118423461914062
"Perceptron",0.88458759161763179,0.08272910118103027,0.0015158653259277344
"PassiveAggressiveClassifier",0.88465550370573709,0.02048206329345703,0.001374959945678711
"NearestCentroid",0.83597254499270379,0.03275895118713379,0.014773130416870117
"MultinomialNB",0.80021172734223378,0.01096796989440918,0.002452850341796875
"BernoulliNB",0.83044028049201057,0.007930994033813477,0.005173921585083008
"LinearSVC (L2 penalty)",0.90626497045829568,0.2500429153442383,0.002691984176635742
"LinearSVC (L1 penalty)",0.80648724059757027,0.20929193496704102,0.0011730194091796875
"LinearSVC (L1 feature select)",0.76973723588914822,0.20380687713623047,0.010931015014648438
"LogisticRegression (L2 penalty)",0.74847156178595686,0.11669802665710449,0.003131866455078125
"LogisticRegression (L1 penalty)",0.77037481259370322,0.16808080673217773,0.0011358261108398438
"LogisticRegression (L1-feature select)",0.71309403437815977,0.1887660026550293,0.011568069458007812
"SGD (L2 penalty)",0.89594623889009328,0.09173297882080078,0.0023369789123535156
"SGD (L1 penalty)",0.79770411151458376,0.2236461639404297,0.0013661384582519531
"SGD (L1-feature select)",0.75450491723169011,0.10746598243713379,0.009099006652832031
