"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91183294663573089,0.04037308692932129,0.0010340213775634766
"Perceptron",0.86209083369920481,0.0863950252532959,0.001168966293334961
"PassiveAggressiveClassifier",0.91577673733494669,0.036527156829833984,0.0010180473327636719
"NearestCentroid",0.87264878199198281,0.02745199203491211,0.013322114944458008
"MultinomialNB",0.8519073796435116,0.015009880065917969,0.0025911331176757812
"BernoulliNB",0.8580023397025236,0.010267019271850586,0.0042231082916259766
"LinearSVC (L2 penalty)",0.92086698701564251,0.2760450839996338,0.0021898746490478516
"LinearSVC (L1 penalty)",0.92266911352398417,0.41091299057006836,0.001055002212524414
"LinearSVC (L1 feature select)",0.9067038817387707,0.24053096771240234,0.008884191513061523
"LogisticRegression (L2 penalty)",0.91321790540540537,0.11485099792480469,0.001316070556640625
"LogisticRegression (L1 penalty)",0.91106648128121948,0.17006683349609375,0.001355886459350586
"LogisticRegression (L1-feature select)",0.89427688372588732,0.19012689590454102,0.006512880325317383
"SGD (L2 penalty)",0.92440985732814529,0.09936308860778809,0.0017499923706054688
"SGD (L1 penalty)",0.91774534577896971,0.19739603996276855,0.0010960102081298828
"SGD (L1-feature select)",0.90314412323274951,0.11055493354797363,0.0074651241302490234
