"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90945613418369908,0.04317498207092285,0.0018088817596435547
"Perceptron",0.86932692307692305,0.09161019325256348,0.0018219947814941406
"PassiveAggressiveClassifier",0.93186229441209512,0.033453941345214844,0.0017969608306884766
"NearestCentroid",0.77027813336436646,0.024709224700927734,0.01390695571899414
"MultinomialNB",0.88989034099444198,0.010889053344726562,0.003538846969604492
"BernoulliNB",0.89865140988966086,0.014472007751464844,0.00557398796081543
"LinearSVC (L2 penalty)",0.92729500663739395,0.7066841125488281,0.0017468929290771484
"LinearSVC (L1 penalty)",0.92315454866542201,0.22656798362731934,0.0015871524810791016
"LinearSVC (L1 feature select)",0.86789000699564134,0.1531829833984375,0.012147188186645508
"LogisticRegression (L2 penalty)",0.91553362381227366,0.16277790069580078,0.0016529560089111328
"LogisticRegression (L1 penalty)",0.90119241477123491,0.1830580234527588,0.001580953598022461
"LogisticRegression (L1-feature select)",0.8020917135961384,0.20037293434143066,0.011741876602172852
"SGD (L2 penalty)",0.92734314484895419,0.09900498390197754,0.001847982406616211
"SGD (L1 penalty)",0.91762166606711548,0.20748090744018555,0.0018630027770996094
"SGD (L1-feature select)",0.87385444743935314,0.20094919204711914,0.02188897132873535
