"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92410069808373052,1.1816229820251465,0.010720014572143555
"Perceptron",0.88599424755033385,0.7116758823394775,0.009189128875732422
"PassiveAggressiveClassifier",0.94840816653643478,0.22191596031188965,0.011712074279785156
"NearestCentroid",0.85423977713230614,0.24925613403320312,0.05923914909362793
"MultinomialNB",0.90037428229899485,0.0913999080657959,0.018989086151123047
"BernoulliNB",0.90843240367498113,0.08627820014953613,0.03028416633605957
"LinearSVC (L2 penalty)",0.94335485687848253,9.389004945755005,0.010830163955688477
"LinearSVC (L1 penalty)",0.94529012810851554,3.116008996963501,0.009176015853881836
"LinearSVC (L1 feature select)",0.94155674151646362,2.73470401763916,0.11179304122924805
"LogisticRegression (L2 penalty)",0.94460594315245483,3.151628017425537,0.008490800857543945
"LogisticRegression (L1 penalty)",0.94452103732477277,1.477942943572998,0.008168935775756836
"LogisticRegression (L1-feature select)",0.93718819255406338,1.8536579608917236,0.11843991279602051
"SGD (L2 penalty)",0.93561916424307356,0.8730268478393555,0.009300947189331055
"SGD (L1 penalty)",0.92592894559833672,2.060602903366089,0.010889053344726562
"SGD (L1-feature select)",0.90545284099786472,1.119523048400879,0.08368706703186035
