"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.89389067524115762,0.05890607833862305,0.0015227794647216797
"Perceptron",0.86896092150982918,0.0919179916381836,0.0015931129455566406
"PassiveAggressiveClassifier",0.93156460486400317,0.03533291816711426,0.0015420913696289062
"NearestCentroid",0.7118704821076528,0.030829906463623047,0.010648965835571289
"MultinomialNB",0.86369925098993372,0.013908147811889648,0.006782054901123047
"BernoulliNB",0.87050758606784617,0.014667034149169922,0.005799055099487305
"LinearSVC (L2 penalty)",0.92758105252306577,1.1709699630737305,0.0015819072723388672
"LinearSVC (L1 penalty)",0.93165338133196196,0.26190876960754395,0.0015668869018554688
"LinearSVC (L1 feature select)",0.80954561062149488,0.22028589248657227,0.00987100601196289
"LogisticRegression (L2 penalty)",0.82233676975945014,0.2060070037841797,0.0019588470458984375
"LogisticRegression (L1 penalty)",0.82219061166429586,0.22087502479553223,0.0012781620025634766
"LogisticRegression (L1-feature select)",0.78778679432541299,0.23011088371276855,0.00860595703125
"SGD (L2 penalty)",0.93070334804048793,0.11846113204956055,0.00267791748046875
"SGD (L1 penalty)",0.83598359274034961,0.27689313888549805,0.001466989517211914
"SGD (L1-feature select)",0.80627668166608979,0.14624905586242676,0.008227109909057617
