"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88721576553815051,0.05531191825866699,0.0021131038665771484
"Perceptron",0.86251920122887882,0.09447288513183594,0.0021321773529052734
"PassiveAggressiveClassifier",0.94097807757166951,0.03383207321166992,0.002199888229370117
"NearestCentroid",0.82566599201356605,0.034303903579711914,0.016620159149169922
"MultinomialNB",0.86605415860735013,0.01090097427368164,0.008376121520996094
"BernoulliNB",0.87567070366395838,0.01286005973815918,0.010645866394042969
"LinearSVC (L2 penalty)",0.93806306306306309,1.1107778549194336,0.0019431114196777344
"LinearSVC (L1 penalty)",0.9344153524217832,0.2532370090484619,0.002073049545288086
"LinearSVC (L1 feature select)",0.91554952793281519,0.33127307891845703,0.0234529972076416
"LogisticRegression (L2 penalty)",0.93065180013546611,0.22313594818115234,0.002089977264404297
"LogisticRegression (L1 penalty)",0.92856034348973149,0.2087719440460205,0.001825094223022461
"LogisticRegression (L1-feature select)",0.89934737624025041,0.24265408515930176,0.016244888305664062
"SGD (L2 penalty)",0.94118859852584924,0.14892911911010742,0.0023169517517089844
"SGD (L1 penalty)",0.92461426944185565,0.26392602920532227,0.0021491050720214844
"SGD (L1-feature select)",0.90122797650827557,0.13689184188842773,0.018861055374145508
