"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91251119737234987,0.08245182037353516,0.001306772232055664
"Perceptron",0.87233322045377581,0.11549592018127441,0.0021669864654541016
"PassiveAggressiveClassifier",0.9397640026794456,0.031021833419799805,0.0013539791107177734
"NearestCentroid",0.86451544534520219,0.036253929138183594,0.010565996170043945
"MultinomialNB",0.88340937773031736,0.02133321762084961,0.006637096405029297
"BernoulliNB",0.89394712667143017,0.014914989471435547,0.008334875106811523
"LinearSVC (L2 penalty)",0.94031155210529016,1.0942089557647705,0.0012941360473632812
"LinearSVC (L1 penalty)",0.93942646833307764,0.23934221267700195,0.0011661052703857422
"LinearSVC (L1 feature select)",0.92209675748471975,0.20829296112060547,0.019237995147705078
"LogisticRegression (L2 penalty)",0.93441514536849213,0.20135116577148438,0.002688884735107422
"LogisticRegression (L1 penalty)",0.93046528422572972,0.1810460090637207,0.0011398792266845703
"LogisticRegression (L1-feature select)",0.91977271542511585,0.22837591171264648,0.008116006851196289
"SGD (L2 penalty)",0.94300786098469191,0.14082002639770508,0.003220796585083008
"SGD (L1 penalty)",0.92967867775382407,0.25832390785217285,0.0017080307006835938
"SGD (L1-feature select)",0.92166379625280515,0.1405191421508789,0.00814199447631836
