"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88589286636706444,0.06709980964660645,0.0021800994873046875
"Perceptron",0.85074115747761847,0.11492490768432617,0.0029549598693847656
"PassiveAggressiveClassifier",0.90872828425969654,0.03658485412597656,0.003156900405883789
"NearestCentroid",0.79191229133381069,0.04206705093383789,0.03535890579223633
"MultinomialNB",0.86567164179104472,0.016623973846435547,0.008408069610595703
"BernoulliNB",0.87508553982207726,0.015582084655761719,0.013640165328979492
"LinearSVC (L2 penalty)",0.90588911532633098,0.497128963470459,0.002852916717529297
"LinearSVC (L1 penalty)",0.8996662494785147,0.34767699241638184,0.008512020111083984
"LinearSVC (L1 feature select)",0.87060220159723722,0.3727869987487793,0.026326894760131836
"LogisticRegression (L2 penalty)",0.88563901285015323,0.18523716926574707,0.012321949005126953
"LogisticRegression (L1 penalty)",0.8677225795988972,0.23696684837341309,0.0025069713592529297
"LogisticRegression (L1-feature select)",0.84003990688393748,0.3042879104614258,0.02952408790588379
"SGD (L2 penalty)",0.91030916956842889,0.14324402809143066,0.003489971160888672
"SGD (L1 penalty)",0.890574098798398,0.49083900451660156,0.0022640228271484375
"SGD (L1-feature select)",0.86214825358589731,0.14223098754882812,0.01977396011352539
