"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91659721064621869,0.128187894821167,0.0020809173583984375
"Perceptron",0.9035731250329867,0.09917497634887695,0.0010089874267578125
"PassiveAggressiveClassifier",0.92462255772646551,0.037870168685913086,0.0012209415435791016
"NearestCentroid",0.88878085669529527,0.023992061614990234,0.0065021514892578125
"MultinomialNB",0.85507502206531327,0.02210712432861328,0.003941059112548828
"BernoulliNB",0.85907779282727759,0.01930999755859375,0.007082939147949219
"LinearSVC (L2 penalty)",0.93810507995213754,0.4586830139160156,0.0011241436004638672
"LinearSVC (L1 penalty)",0.9335861321776816,0.2604389190673828,0.0010039806365966797
"LinearSVC (L1 feature select)",0.91904268658343791,0.1618640422821045,0.02732110023498535
"LogisticRegression (L2 penalty)",0.91821519973294774,0.15398502349853516,0.0013959407806396484
"LogisticRegression (L1 penalty)",0.92709466811751906,0.16810011863708496,0.0017421245574951172
"LogisticRegression (L1-feature select)",0.90019064707861363,0.26305294036865234,0.030889034271240234
"SGD (L2 penalty)",0.93495979432197374,0.22088289260864258,0.001383066177368164
"SGD (L1 penalty)",0.9308984818196554,0.24544501304626465,0.0024089813232421875
"SGD (L1-feature select)",0.91693290734824262,0.11230087280273438,0.006256103515625
