"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.84576492643299439,0.06304192543029785,0.002285003662109375
"Perceptron",0.85874629394324442,0.10337615013122559,0.002593994140625
"PassiveAggressiveClassifier",0.87599734042553212,0.0400390625,0.0025000572204589844
"NearestCentroid",0.8160970231532525,0.03617286682128906,0.03747987747192383
"MultinomialNB",0.75015384615384617,0.020000934600830078,0.013231992721557617
"BernoulliNB",0.80482611781405256,0.009189844131469727,0.006645917892456055
"LinearSVC (L2 penalty)",0.91081311196253723,0.4830811023712158,0.12501215934753418
"LinearSVC (L1 penalty)",0.91593897948448189,0.4624490737915039,0.006649971008300781
"LinearSVC (L1 feature select)",0.87671828307525135,0.29103994369506836,0.04134011268615723
"LogisticRegression (L2 penalty)",0.86684160571715707,0.19267988204956055,0.0031931400299072266
"LogisticRegression (L1 penalty)",0.88465277027756761,0.4972059726715088,0.007066011428833008
"LogisticRegression (L1-feature select)",0.83165599268069523,0.26343703269958496,0.021570920944213867
"SGD (L2 penalty)",0.89763438531911455,0.10433197021484375,0.0020940303802490234
"SGD (L1 penalty)",0.9026906306497926,0.2480480670928955,0.006237983703613281
"SGD (L1-feature select)",0.86316022834340178,0.2320091724395752,0.06824398040771484
