"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92749512497784092,0.7449820041656494,0.009593009948730469
"Perceptron",0.88988075606663586,0.517786979675293,0.009634971618652344
"PassiveAggressiveClassifier",0.94643799668443396,0.15489912033081055,0.013783931732177734
"NearestCentroid",0.83533818164168361,0.15447592735290527,0.07187891006469727
"MultinomialNB",0.89867416390921906,0.06550812721252441,0.019130945205688477
"BernoulliNB",0.89652434788582935,0.05628514289855957,0.028451919555664062
"LinearSVC (L2 penalty)",0.94279502229873635,5.952111005783081,0.010184049606323242
"LinearSVC (L1 penalty)",0.94584693561014532,1.833981990814209,0.00960397720336914
"LinearSVC (L1 feature select)",0.94761841542387648,1.839745044708252,0.11694812774658203
"LogisticRegression (L2 penalty)",0.9449175508022184,1.7195029258728027,0.010043859481811523
"LogisticRegression (L1 penalty)",0.94678205951142491,1.0859570503234863,0.01234889030456543
"LogisticRegression (L1-feature select)",0.94102204720905913,1.4495370388031006,0.12748503684997559
"SGD (L2 penalty)",0.93745081137803099,0.6554141044616699,0.009131908416748047
"SGD (L1 penalty)",0.93327205609832031,1.2930388450622559,0.009962081909179688
"SGD (L1-feature select)",0.9140416120700755,0.7865550518035889,0.07961106300354004
