"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92214161642995807,0.059472084045410156,0.0013508796691894531
"Perceptron",0.87448303353430668,0.08968615531921387,0.0014791488647460938
"PassiveAggressiveClassifier",0.9500580720092916,0.025717973709106445,0.001283884048461914
"NearestCentroid",0.88570964070882763,0.027064085006713867,0.007395029067993164
"MultinomialNB",0.89124721051326561,0.01848316192626953,0.0032901763916015625
"BernoulliNB",0.90827067669172923,0.013617992401123047,0.005131959915161133
"LinearSVC (L2 penalty)",0.94928642898520188,1.1212859153747559,0.0013480186462402344
"LinearSVC (L1 penalty)",0.94389020849828464,0.23950481414794922,0.0010929107666015625
"LinearSVC (L1 feature select)",0.93120340788072431,0.16137003898620605,0.00743412971496582
"LogisticRegression (L2 penalty)",0.94917962923503096,0.17927193641662598,0.0012621879577636719
"LogisticRegression (L1 penalty)",0.93989477600042526,0.1914348602294922,0.001744985580444336
"LogisticRegression (L1-feature select)",0.92489524014182878,0.20194005966186523,0.00711512565612793
"SGD (L2 penalty)",0.94532665458808485,0.1092078685760498,0.001277923583984375
"SGD (L1 penalty)",0.9327311370882041,0.23638582229614258,0.0015339851379394531
"SGD (L1-feature select)",0.91739647529462642,0.12076497077941895,0.006151914596557617
