"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92129482703903498,0.045214176177978516,0.0010020732879638672
"Perceptron",0.90219480125417195,0.08524203300476074,0.0016560554504394531
"PassiveAggressiveClassifier",0.92375584857507453,0.0519099235534668,0.0010569095611572266
"NearestCentroid",0.88642141856483148,0.03049302101135254,0.008450984954833984
"MultinomialNB",0.85323073441213093,0.012948036193847656,0.0057659149169921875
"BernoulliNB",0.85901936360548048,0.026435136795043945,0.00415492057800293
"LinearSVC (L2 penalty)",0.94017446962267059,0.3087880611419678,0.0010209083557128906
"LinearSVC (L1 penalty)",0.93805855161787366,0.21600103378295898,0.0010519027709960938
"LinearSVC (L1 feature select)",0.92099087353324627,0.2978641986846924,0.010977983474731445
"LogisticRegression (L2 penalty)",0.92424082107713468,0.12624311447143555,0.002933025360107422
"LogisticRegression (L1 penalty)",0.930420795932133,0.18694305419921875,0.001074075698852539
"LogisticRegression (L1-feature select)",0.908025776215583,0.19749999046325684,0.01674795150756836
"SGD (L2 penalty)",0.9364408988998385,0.1004030704498291,0.002029895782470703
"SGD (L1 penalty)",0.93766769865841071,0.2575399875640869,0.003194093704223633
"SGD (L1-feature select)",0.92347341292799667,0.12731409072875977,0.010420083999633789
