"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.93015701136978879,0.09818696975708008,0.0016021728515625
"Perceptron",0.89362309192068101,0.1454000473022461,0.0011830329895019531
"PassiveAggressiveClassifier",0.94901803204580826,0.0319979190826416,0.0018739700317382812
"NearestCentroid",0.88434351030230096,0.046170949935913086,0.008758068084716797
"MultinomialNB",0.90094612859625411,0.019134044647216797,0.006361961364746094
"BernoulliNB",0.91969620253164552,0.012646913528442383,0.007235050201416016
"LinearSVC (L2 penalty)",0.94748903945795138,0.591871976852417,0.002466917037963867
"LinearSVC (L1 penalty)",0.94519728975687523,0.3344600200653076,0.0013508796691894531
"LinearSVC (L1 feature select)",0.93537996980372429,0.3624911308288574,0.017833948135375977
"LogisticRegression (L2 penalty)",0.94157588041550555,0.2599830627441406,0.0017850399017333984
"LogisticRegression (L1 penalty)",0.93802816901408437,0.24069595336914062,0.0015871524810791016
"LogisticRegression (L1-feature select)",0.92764529414755692,0.2748548984527588,0.014005899429321289
"SGD (L2 penalty)",0.95213623538895586,0.14674019813537598,0.0074350833892822266
"SGD (L1 penalty)",0.9429784652714589,0.32144808769226074,0.0011157989501953125
"SGD (L1-feature select)",0.93310866013071903,0.1607041358947754,0.010155916213989258
