"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90493887003823981,0.04465889930725098,0.0013358592987060547
"Perceptron",0.88565811258278138,0.08412599563598633,0.001199960708618164
"PassiveAggressiveClassifier",0.90965832660747914,0.032620906829833984,0.0012080669403076172
"NearestCentroid",0.87843712355313452,0.021255970001220703,0.01282811164855957
"MultinomialNB",0.81695388914764799,0.008356094360351562,0.002429962158203125
"BernoulliNB",0.82091899132257873,0.01778697967529297,0.00944209098815918
"LinearSVC (L2 penalty)",0.92324618850526552,0.27866411209106445,0.0011920928955078125
"LinearSVC (L1 penalty)",0.92466611018363931,0.23862910270690918,0.001199960708618164
"LinearSVC (L1 feature select)",0.90407470288624792,0.2357637882232666,0.007888078689575195
"LogisticRegression (L2 penalty)",0.89540386184389442,0.11294293403625488,0.0071260929107666016
"LogisticRegression (L1 penalty)",0.91188427221371637,0.1879129409790039,0.0014460086822509766
"LogisticRegression (L1-feature select)",0.8804157549234134,0.203934907913208,0.016685962677001953
"SGD (L2 penalty)",0.92561721882253645,0.10725188255310059,0.002415895462036133
"SGD (L1 penalty)",0.92743528433309075,0.23563504219055176,0.0011200904846191406
"SGD (L1-feature select)",0.90359007137530623,0.13300395011901855,0.016871213912963867
