"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.9235775106171692,1.5518910884857178,0.0169830322265625
"Perceptron",0.90512159556602911,0.8764498233795166,0.01399993896484375
"PassiveAggressiveClassifier",0.94702319815831415,0.22660279273986816,0.01520395278930664
"NearestCentroid",0.82791409108111502,0.27349209785461426,0.10313987731933594
"MultinomialNB",0.89871712503367807,0.1054840087890625,0.03180885314941406
"BernoulliNB",0.91183279603626211,0.09638404846191406,0.04743599891662598
"LinearSVC (L2 penalty)",0.94553890027879661,7.474822044372559,0.017173051834106445
"LinearSVC (L1 penalty)",0.94185470750512845,2.540649175643921,0.013984918594360352
"LinearSVC (L1 feature select)",0.93766410718594317,2.4213740825653076,0.2076129913330078
"LogisticRegression (L2 penalty)",0.94499058474800779,2.3796820640563965,0.01465296745300293
"LogisticRegression (L1 penalty)",0.93960140613483012,1.5951080322265625,0.014049053192138672
"LogisticRegression (L1-feature select)",0.93694068678459941,1.9612181186676025,0.2172870635986328
"SGD (L2 penalty)",0.94005861707131744,1.0181231498718262,0.014492988586425781
"SGD (L1 penalty)",0.92092793753764202,2.449704885482788,0.01751089096069336
"SGD (L1-feature select)",0.91795622575214109,1.194840908050537,0.16816091537475586
