"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.85472205001033286,0.05911612510681152,0.004137992858886719
"Perceptron",0.84862990279880812,0.0899960994720459,0.002560138702392578
"PassiveAggressiveClassifier",0.90150197628458495,0.028382062911987305,0.002518177032470703
"NearestCentroid",0.72083457526080486,0.030687808990478516,0.02266716957092285
"MultinomialNB",0.84057102925027449,0.011995077133178711,0.005193948745727539
"BernoulliNB",0.8338868680478676,0.012225866317749023,0.007389068603515625
"LinearSVC (L2 penalty)",0.89819410708628167,2.24881911277771,0.002535104751586914
"LinearSVC (L1 penalty)",0.89127545324047008,0.2644460201263428,0.002232074737548828
"LinearSVC (L1 feature select)",0.8659016216798664,0.1821119785308838,0.03489995002746582
"LogisticRegression (L2 penalty)",0.87158425058868638,0.19069218635559082,0.0032491683959960938
"LogisticRegression (L1 penalty)",0.87016290523353346,0.1703200340270996,0.0023441314697265625
"LogisticRegression (L1-feature select)",0.83890340877495417,0.22695493698120117,0.02202582359313965
"SGD (L2 penalty)",0.89977087440720427,0.12241411209106445,0.0025370121002197266
"SGD (L1 penalty)",0.891147818720881,0.23403406143188477,0.0024139881134033203
"SGD (L1-feature select)",0.86347469220246242,0.12526202201843262,0.026675939559936523
