"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90650082389836828,0.041517019271850586,0.0014660358428955078
"Perceptron",0.86766118836915307,0.08067011833190918,0.0013899803161621094
"PassiveAggressiveClassifier",0.93094462540716616,0.027181148529052734,0.0015959739685058594
"NearestCentroid",0.84388378332096581,0.02476215362548828,0.011005878448486328
"MultinomialNB",0.88264497728953217,0.012960195541381836,0.002877950668334961
"BernoulliNB",0.88913067130888912,0.019932031631469727,0.004923105239868164
"LinearSVC (L2 penalty)",0.92919495635305538,0.738426923751831,0.002034902572631836
"LinearSVC (L1 penalty)",0.9261415220293725,0.23939990997314453,0.001352071762084961
"LinearSVC (L1 feature select)",0.91129906744740841,0.16258502006530762,0.008444070816040039
"LogisticRegression (L2 penalty)",0.92155035359903503,0.1386120319366455,0.002309083938598633
"LogisticRegression (L1 penalty)",0.915758068890697,0.16770100593566895,0.0013248920440673828
"LogisticRegression (L1-feature select)",0.89808776389963518,0.1927471160888672,0.008421182632446289
"SGD (L2 penalty)",0.92962036331991715,0.10622215270996094,0.002031087875366211
"SGD (L1 penalty)",0.91708637963715134,0.21126317977905273,0.001558065414428711
"SGD (L1-feature select)",0.90101522842639603,0.1226348876953125,0.015923023223876953
