"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90960507069722085,0.04900407791137695,0.0017800331115722656
"Perceptron",0.86055210947488026,0.08865094184875488,0.0018620491027832031
"PassiveAggressiveClassifier",0.93669879757527574,0.03267502784729004,0.0015749931335449219
"NearestCentroid",0.72474777448071215,0.03336596488952637,0.013014078140258789
"MultinomialNB",0.8926618157606887,0.015018939971923828,0.0031430721282958984
"BernoulliNB",0.90243902439024382,0.01035308837890625,0.005452871322631836
"LinearSVC (L2 penalty)",0.9348936381216838,0.7260489463806152,0.0015001296997070312
"LinearSVC (L1 penalty)",0.93108547766932859,0.1951439380645752,0.0013689994812011719
"LinearSVC (L1 feature select)",0.8906691800188502,0.16608119010925293,0.009309053421020508
"LogisticRegression (L2 penalty)",0.92695910324000619,0.14173579216003418,0.0015499591827392578
"LogisticRegression (L1 penalty)",0.92441771571275699,0.1691138744354248,0.0013451576232910156
"LogisticRegression (L1-feature select)",0.79348639162207268,0.20444202423095703,0.00864100456237793
"SGD (L2 penalty)",0.93695958174140337,0.09818100929260254,0.0016810894012451172
"SGD (L1 penalty)",0.93421052631578949,0.20537710189819336,0.001547098159790039
"SGD (L1-feature select)",0.89355638819990513,0.10890412330627441,0.01334691047668457
