"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91641390985398907,0.7502031326293945,0.009370088577270508
"Perceptron",0.88228759596119877,0.5237209796905518,0.008414983749389648
"PassiveAggressiveClassifier",0.93432808326425354,0.17920589447021484,0.008805990219116211
"NearestCentroid",0.71460310056585929,0.17787623405456543,0.0592808723449707
"MultinomialNB",0.88096466073896829,0.07030487060546875,0.017261981964111328
"BernoulliNB",0.88026167286711543,0.06148386001586914,0.024385929107666016
"LinearSVC (L2 penalty)",0.93188138580174595,5.896547079086304,0.007817983627319336
"LinearSVC (L1 penalty)",0.93086979398551017,2.3392269611358643,0.009509086608886719
"LinearSVC (L1 feature select)",0.93049697414267385,2.178518056869507,0.09443306922912598
"LogisticRegression (L2 penalty)",0.92519172333960364,1.5607898235321045,0.010236978530883789
"LogisticRegression (L1 penalty)",0.92823171602947496,1.1235871315002441,0.010439157485961914
"LogisticRegression (L1-feature select)",0.91148225469728616,1.4128708839416504,0.10178804397583008
"SGD (L2 penalty)",0.90303867403314919,0.650230884552002,0.010014057159423828
"SGD (L1 penalty)",0.89849346039258793,1.3172318935394287,0.009531021118164062
"SGD (L1-feature select)",0.82362957329186193,0.8247928619384766,0.06426787376403809
