"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91699410609037324,0.05934286117553711,0.004358053207397461
"Perceptron",0.88988216172287704,0.08954501152038574,0.0009438991546630859
"PassiveAggressiveClassifier",0.92221203788573181,0.045638084411621094,0.005568981170654297
"NearestCentroid",0.87641526388306479,0.026582956314086914,0.011932134628295898
"MultinomialNB",0.84712500817688241,0.013282060623168945,0.004800081253051758
"BernoulliNB",0.84971174004192873,0.026115894317626953,0.0049021244049072266
"LinearSVC (L2 penalty)",0.93425194512086485,0.24975180625915527,0.0016078948974609375
"LinearSVC (L1 penalty)",0.92985995727510085,0.2170238494873047,0.0009851455688476562
"LinearSVC (L1 feature select)",0.91473988439306364,0.2476329803466797,0.009400129318237305
"LogisticRegression (L2 penalty)",0.91606802971695211,0.11700797080993652,0.0012118816375732422
"LogisticRegression (L1 penalty)",0.92354666826318632,0.1440870761871338,0.001055002212524414
"LogisticRegression (L1-feature select)",0.89916904378023077,0.18085789680480957,0.0066449642181396484
"SGD (L2 penalty)",0.9307812688094379,0.09946799278259277,0.002825021743774414
"SGD (L1 penalty)",0.92760370038794382,0.21113014221191406,0.0011699199676513672
"SGD (L1-feature select)",0.91117618350414842,0.10435605049133301,0.013880014419555664
