"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.82357015063196182,0.035347938537597656,0.0020918846130371094
"Perceptron",0.8476047583324402,0.08848094940185547,0.0023288726806640625
"PassiveAggressiveClassifier",0.86917762424782707,0.04212498664855957,0.008748054504394531
"NearestCentroid",0.79014415018437811,0.03545689582824707,0.029089927673339844
"MultinomialNB",0.75438166441965937,0.00860595703125,0.024877071380615234
"BernoulliNB",0.84240622140896615,0.01371002197265625,0.008819103240966797
"LinearSVC (L2 penalty)",0.909688013136289,0.28647494316101074,0.0030689239501953125
"LinearSVC (L1 penalty)",0.92625032391811346,0.28600597381591797,0.004698991775512695
"LinearSVC (L1 feature select)",0.87076755579749587,0.20916390419006348,0.04510807991027832
"LogisticRegression (L2 penalty)",0.85595598967104503,0.1302471160888672,0.003841876983642578
"LogisticRegression (L1 penalty)",0.88163441790076735,0.1732468605041504,0.002135038375854492
"LogisticRegression (L1-feature select)",0.81085469094282725,0.19776606559753418,0.03245902061462402
"SGD (L2 penalty)",0.89801210025929123,0.11399602890014648,0.008784055709838867
"SGD (L1 penalty)",0.87941033006341118,0.2546529769897461,0.005095005035400391
"SGD (L1-feature select)",0.82953447393849833,0.12288904190063477,0.02978205680847168
