"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.74952896128365654,0.0418848991394043,0.0025980472564697266
"Perceptron",0.82040881677963384,0.0771031379699707,0.00446009635925293
"PassiveAggressiveClassifier",0.82533698880511763,0.0329899787902832,0.002440929412841797
"NearestCentroid",0.73492789714484275,0.03652310371398926,0.028979063034057617
"MultinomialNB",0.67853928249967854,0.0068759918212890625,0.01110696792602539
"BernoulliNB",0.77227604353546231,0.019701004028320312,0.011538028717041016
"LinearSVC (L2 penalty)",0.87918814432989689,0.25949811935424805,0.0025408267974853516
"LinearSVC (L1 penalty)",0.88091021306284545,0.1844191551208496,0.0028848648071289062
"LinearSVC (L1 feature select)",0.79253757125583013,0.19932913780212402,0.053717851638793945
"LogisticRegression (L2 penalty)",0.77545427464998506,0.11699509620666504,0.003062009811401367
"LogisticRegression (L1 penalty)",0.81317059324439389,0.16758489608764648,0.0029778480529785156
"LogisticRegression (L1-feature select)",0.74271815141380348,0.22196388244628906,0.01972198486328125
"SGD (L2 penalty)",0.85270457697642155,0.10803890228271484,0.002270936965942383
"SGD (L1 penalty)",0.82943181183306336,0.212385892868042,0.004888057708740234
"SGD (L1-feature select)",0.78419027632039173,0.11470580101013184,0.03896594047546387
