"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.87769284225156363,0.06932997703552246,0.0013780593872070312
"Perceptron",0.86540222367560493,0.11691904067993164,0.0019369125366210938
"PassiveAggressiveClassifier",0.88534147695724585,0.041029930114746094,0.0014529228210449219
"NearestCentroid",0.84354731965585705,0.029195785522460938,0.012896060943603516
"MultinomialNB",0.81088615023474175,0.016623973846435547,0.002791166305541992
"BernoulliNB",0.81979472140762466,0.014991044998168945,0.01172494888305664
"LinearSVC (L2 penalty)",0.90158219361759184,0.41933703422546387,0.002758026123046875
"LinearSVC (L1 penalty)",0.90308428609412394,0.3651771545410156,0.00333404541015625
"LinearSVC (L1 feature select)",0.89505637467476151,0.23523283004760742,0.012150049209594727
"LogisticRegression (L2 penalty)",0.87944938820912133,0.21573996543884277,0.004564046859741211
"LogisticRegression (L1 penalty)",0.8923200859291085,0.22507190704345703,0.002924203872680664
"LogisticRegression (L1-feature select)",0.86135982092893115,0.5875301361083984,0.01601696014404297
"SGD (L2 penalty)",0.89844016075199251,0.4626939296722412,0.0016450881958007812
"SGD (L1 penalty)",0.90652651187545741,0.8950381278991699,0.0058231353759765625
"SGD (L1-feature select)",0.88410844772246122,0.3913228511810303,0.019798994064331055
