"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91919406150583238,0.04324197769165039,0.0010039806365966797
"Perceptron",0.90511167740968379,0.08987188339233398,0.001260995864868164
"PassiveAggressiveClassifier",0.9313916197886547,0.03702592849731445,0.0037369728088378906
"NearestCentroid",0.87880818598896837,0.026091814041137695,0.009833097457885742
"MultinomialNB",0.85884714014940366,0.014301061630249023,0.004822969436645508
"BernoulliNB",0.86490709223815632,0.012938976287841797,0.008076906204223633
"LinearSVC (L2 penalty)",0.93930399181166835,0.26817798614501953,0.0012459754943847656
"LinearSVC (L1 penalty)",0.93985885240871425,0.21039485931396484,0.013583183288574219
"LinearSVC (L1 feature select)",0.92251113643426907,0.18994593620300293,0.006808042526245117
"LogisticRegression (L2 penalty)",0.92068033698934992,0.12674212455749512,0.002315998077392578
"LogisticRegression (L1 penalty)",0.92887374832249403,0.19189119338989258,0.00506901741027832
"LogisticRegression (L1-feature select)",0.90605738575983019,0.20544099807739258,0.012651205062866211
"SGD (L2 penalty)",0.93540024885939432,0.11467409133911133,0.01073598861694336
"SGD (L1 penalty)",0.93638886034323299,0.24177002906799316,0.0019130706787109375
"SGD (L1-feature select)",0.92201185293963395,0.12717890739440918,0.0157470703125
